Timestamp,TotalAmount,TotalInputs,TotalOutputs,Inputs,Outputs,Suspicius
1711808345,0.12183705,98,2,"{""3CgurTPyec4M5ub63W2Z59Gutiuw6mREfy"": 0.00134252, ""3F5odaL962tu2vhy93dZmcicvT7Dy32duC"": 0.00134074, ""35gukMDp9ZGRLJ3QMtusPQ2sG7Fqb8yagc"": 0.00133948, ""3J8P68nvR5YTVEKBa6hmnJD9zChzEYrBxf"": 0.00133871, ""3CKh9pakRE6RjTRoj9NjyqWeajvCE9ULtK"": 0.00133574, ""3N182dQFQn4DtntDACZdUp7vkGYoRRyMHK"": 0.00133495, ""3LahfXsKm6etn4RHHzGpMLdX67dRvtoGiT"": 0.00133344, ""3NFg6ovaaXN9Bj3q8g38pFv8E2A21L6byU"": 0.00133195, ""3Epm8D7ZNYiV6JS1SPucTxJx5HyatqcvNC"": 0.00133031, ""39Xx3fKWZrQCqUCmXAdb6X1oWmm63QHPW4"": 0.00132999, ""3EF66BHRT7GXHawhZmJa6wFi27WrNqHjUt"": 0.00132928, ""3Aj4NxjRxV9FZaqF31wZb3qhLPSNyWmqer"": 0.00114863, ""3JsXPngwNpC9uZUS9VySgmhzToUDdzx2oT"": 0.00132695, ""3L2rvXUbT5A9xKH7z6kg4BwyEEcFxgRkEX"": 0.00132571, ""3QkyMRQMd7iuGwnoU9ZVEYNswSGDjnH2Cs"": 0.00132405, ""3FcMPkMb52DrBfJfUceYFLrNZcAJnd6SQp"": 0.00132246, ""3PPUBsT5Js49JL1rEhpM2gW26AwfMFH6PS"": 0.00132219, ""3PuZLpgajaqZSZnxjNknmnMyuaSVB7oUK1"": 0.00132209, ""3QsabZtgjFF6jRrhp5CxGxc9f3byabihCc"": 0.00132185, ""3J4UGY8owKSpbH5aDkUCkCcZrfetfw1oaw"": 0.00132114, ""3Kz1pCnQNDkE6RTS3dw5Tn5pM8Vcsp78ih"": 0.00132105, ""3KiQ8jaWWVfEgEv53BtEh61FmSpfiuqQbS"": 0.00132, ""3C7Lsv4es9TyTwTJZqXBpYsSojH6ULMGkz"": 0.00131875, ""3CNrtyFPw2vezrDMr6urMvAPJBL3VA8BTA"": 0.00131818, ""3NFDP4oW6Sa84cmthQEzkGZTam44JLWeGu"": 0.00131694, ""32poPGAywByEkmbACM9b87S5gsEFeSWLcf"": 0.00131583, ""3CBdCcbh1p5FF9WEoCvxbq9PnoHtA6kCit"": 0.00131555, ""3NHSgPjWSNxqL7TtddJ1SPKBMERSLuKT7B"": 0.0013145, ""3FxJBTpqj46VqTiiRTHzBqgfmkZuFn3Bs6"": 0.00131433, ""3HfuSGkWBzEfTE7vdU7QTTxZW9tPg8u9eo"": 0.00130997, ""3FTYCQhuZHE9wD6PdrvvNQfW5YVB4qifjK"": 0.00130408, ""33XWTSwmibP21JVsH6QaMRvpXcwR7BTzHG"": 0.00130233, ""35Ty118PViPFDUtGhauLRK6F3zFTGR6Rx5"": 0.00130207, ""3JHfmgHPDBc5DhfZgkq4s5Yiepbuas2yPY"": 0.0013, ""3AQgTMTjorS2S8oQCcvs6h2EDL2hb4nHhq"": 0.00129357, ""3P3osEthBfFz4pYeodC2j5q5KgYeCzp288"": 0.00129267, ""39TPspeKL4QNWRaZvLwEeNarUugGHGcWtb"": 0.00129236, ""3KsGTMKdCnPpuuqbEPyfuoiFktTiMoQmFA"": 0.00128416, ""3PoVHWLZsfLcFXdwLcRHYWE93w3gZ5CRb4"": 0.00128381, ""3E6BBLw6TSDg5XpmJaTomy6nc2D8k1893p"": 0.00128379, ""3ALBPwi2TGRBE5xcrJnJdYkNnWQwgkpi5C"": 0.00128301, ""38EKkoS9jobycJtPDzbDv6baiSJr9nPjeu"": 0.00128247, ""32c6sYeEUDEBhdLtJtb5jK9tQvEWU74GNh"": 0.00128227, ""38pjNFG1LtxyW7CrwozkaRRPbPc9xWsUHV"": 0.00128062, ""3Hg7F4iHtkDtXnew8YqaX7gQvFHweHdHQZ"": 0.00127271, ""3FpLdUs1UyNBdS6kTueXQfMxJDFdkRr1pJ"": 0.00127232, ""35RHGnqghapfDHYan2rNNtNNXdbF9MixWz"": 0.00127165, ""3KC1c4otUVs332Lkr1YytZFLmUQQ1ZtGDR"": 0.00125839, ""32GjBAaGBgn4dm8m37Q8VHnt4HoppmXXiv"": 0.00125346, ""3LmJ9ChgMnHvHzShayUbEtzCoiW2wEci8b"": 0.00125069, ""3JWekvmVJFbgs1Q8NqdRrwTMaY5Yw8oVsg"": 0.00123704, ""3J5o5WWv5qSLntAt658AtNrjAgNXHAR75g"": 0.0012296, ""3QX2dvbFszkazstPp9tF86svV43gK3jVCs"": 0.00122897, ""3JAUjqPArqCR4jE7dLiknrPhvcysTyDMug"": 0.00122145, ""3DN43ietjtv1z1JCxj9fPcuDUAfhhRKdA5"": 0.00121983, ""3CZqPD4dZPFGGZJ5axpyAfZp3irh5kdsKi"": 0.00121923, ""33hwX8HTbMptoWDGwnGojBRh2pcQvjwb3n"": 0.00121674, ""3K5Ne2ekQ8DbieUWm1mohzndBBaXUMgL4T"": 0.00121541, ""36w4Gm9wLatxXr6hrQGzVXnT7jYLEmaJUv"": 0.00121316, ""3E6ngeLzBQgagxm6pMfcxVsRK7gwWMB4KU"": 0.00118483, ""34FjsueNWAMUAWmBJpSigzr9JiRLrFJoXE"": 0.00120217, ""33T9z8dwCBj4iEvv5vPHrE7EnRndVcfQaG"": 0.00120182, ""3GgofUjHWUyPkubAZvvoRuX5WyDxswuGec"": 0.00119983, ""3MSok9zzjNiTfY9KaLNN2NDAdZLNxwCpWg"": 0.00119196, ""3MRRELppfpWmC35Jb2PGM893oVeDaBLgzp"": 0.00117832, ""3CWsqWafZDCbbWEHsRZthzysUqQsguPpRJ"": 0.00117476, ""3DaHydxnVmxP59najj1u3C8HJo9PvvSdGk"": 0.0011727, ""32EYdnVhk7iUYHonCF3tZx7pd25WhnjTi1"": 0.00117266, ""37hPooSPmNRxc1hNVgiZGqitv3y3NZvVdh"": 0.00116913, ""39k385qrgVUCsojSNDas2Xcg8fEBdyCQMs"": 0.00116109, ""32eeeiMBJhmfsqC3Zx7oubY8hT8sgxu87g"": 0.00115757, ""3FD1kU2DC7dixs6QL83aqybWYWr2L9VHpn"": 0.00115596, ""3BwJhSjix7rHpMzt55qfCpbvDHyu7YUch5"": 0.00115474, ""3JL6ekYFosvKUswj6CPdUZTBSYDhEKLhTt"": 0.00115377, ""3BU4AUeuqGzKAyZev77fiECachTNKpdSE4"": 0.00115039, ""3QXy7hxTgqffrKknqamq75YqKBbWbttyig"": 0.00114525, ""36vA87mq57jTpQLrwLmYw3bn4DXquSGwez"": 0.00114506, ""3H1uRWyUJKo6G15UnuQDebK4eHpdK6azQx"": 0.00114499, ""3GMgeLA32j8Ma3nmoPLadbXEE1zAvgHzNV"": 0.00114441, ""3H5qw18miovGj1G8owiXJ3dqxYssNKRAq7"": 0.00113875, ""39YqELvNhVqtqSVnFQ9eTt6CJYNu9Y6GJB"": 0.00113804, ""3Btw9FoD52V7fZd1qyFrUEUx689cuLyUQQ"": 0.00113733, ""3QeqXgPFynkbyrwJoSGvZUwxq7k7PfUdjk"": 0.00113632, ""3QqXG4KQzvLEJNZFwe6V5XuP3hmyr3u4DQ"": 0.00113619, ""34nMCRPUBy8hZueZvEWdeveRR6zwbu5wtF"": 0.00113566, ""3CxjyRWR7FXK7PYvZHBsWs4jjVVWe6vqyk"": 0.00113516, ""3P96HkF5MXLhronXtEGZJ7zRHxV9C9aWPX"": 0.00113049, ""3CQ5cpznvPSVEA8Fzqxx39X3vPeUdCQ5RT"": 0.0011269, ""3Dxw37nKVHuBo8eTHLnbVU3iekNmRodMub"": 0.00112677, ""3J4BgDzvQubp5aas1Puenef1ySDd3GCzWN"": 0.00111897, ""3LjsiqZtWbpvUAmDd726FoHB5xpZX1Y4aq"": 0.00111532, ""3G19ZGimXUjQPuehQVduRqpiGuSXwZqPrL"": 0.00111492, ""34ipduPNKjt5qyQmZw3WxHDdPYwPSxUf6S"": 0.00111445, ""3GPYgyHnuE3P1qt7yKqj4B7H7VnPHh97M1"": 0.00111161, ""3Aeq9Xno1QRgLPZSKMLrhVHZqesyHiEHSi"": 0.00110025, ""38HgodW82t4Ups7K8CdTPqPwHb4mLtMSgP"": 0.00109943, ""3F546EtZF9Vrqo7RybRLFjALP89w3RL1L6"": 0.00109698, ""3NoZf3oMhF3U9ZqhQU6qvVHdFHw2qeqSSf"": 0.00109654}","{""1MhBYg6REqgjqnSc85WshZ2RmjieCFvq2T"": 0.0058, ""bc1qaad67kkffvnuqe0q3vsldcncc5e5zpg2vjhe9m"": 0.11603705}",False
1711807927,0.21560046,95,2,"{""3KQSg7vcjaksUtYjB6wqfXTZ4eXAzqTMZq"": 0.0663894, ""37QcZMWU7qnUuFzpLwSzTicffPbTaHMq34"": 0.0070316, ""3Fwcu2FVyYh6FuYs4UmFtbrDhwmZNEEKcq"": 0.00418025, ""3FjNJk7aiNDQBgei4QfbrCx8hqwARDjQ5v"": 0.00404, ""34z558NVZDAfQPsCNAqoiSt1FqsmwrLCtU"": 0.00212615, ""331GTD3Zgc5beHAhDzPSE2xX4wyuc3a9DT"": 0.00146237, ""34ozWEHZnAgaW7e2Myhzc6LHqHKrkG9vq7"": 0.00146135, ""333aLmMLBzRzskoAK9PVXWwwMRgk6gwFxM"": 0.00145427, ""3PPUftbNQSccbMjXy8YTRRGPKwPHKw8fmT"": 0.00145345, ""39LrkntwqDhcXPoeTht2UE3r6NP1S3Gzvj"": 0.00145, ""31vrdNnBPzAi33TfpE1M8cG1FDemdpWx5N"": 0.00144971, ""3AQgTMTjorS2S8oQCcvs6h2EDL2hb4nHhq"": 0.00144276, ""35mc3k3w1JVfUVkGaa2vpt4LaVfvLxm8M7"": 0.00144227, ""3LYMYWRDjBS6mx4jSSiAz2R9zi6iRQp6JE"": 0.00144186, ""388hgv9fPTwGx6u7zPiPiuud4wh3QFRNGK"": 0.00143935, ""3PSsD58PnDtQhEWEy7GPyxgNzJUt6ohuqc"": 0.00144019, ""3DmNWsvwn8acpfeEbSpoY1Xay2AK41fB4E"": 0.00143892, ""3KtZ5fzog1iKQhPMHCuYKRat98HHAyR1BE"": 0.00143942, ""3DKeLSsBYzWFSMaBZ4y7YEjEbM996zrubk"": 0.00143892, ""3QNKYWR1YL31d5RsJTeLEKWNq9HqZQJH4m"": 0.001438, ""39Abhvdhoq5ZgMDp4Yh58mwErgw6EE4dCU"": 0.00143646, ""3HnJtMUkeptShsEvjfwRrV7vg5FK1PhdhX"": 0.00143645, ""32knsCc5kmdMmjYtafAMb2NQziYJ3YPjp7"": 0.00142721, ""3ExPKd65WVTYfWmJcauJ8VwG9iN6kCVJis"": 0.00143424, ""3LgLukx1JFvF2vbEmoZGhuLdJKCUMow969"": 0.001434, ""3GnYrYdiDzgg4nZjSL1dkLfDZFhX3gibyx"": 0.00143267, ""3CEvbNVeh4SNhYCTjnF5dL3BQYuy6n2CBE"": 0.00143261, ""3MUPuy9g69VQgqqNcZCKVJxu5EaDp9WeZz"": 0.00143193, ""372epdhVrUCSYUaW3yQcfKBDJePasYJ4uA"": 0.00143187, ""3FEVRnQ13mzq2xPBjNqPRDeBE2KwP5xYgK"": 0.00142417, ""337fn9spEnSFmx1EsVSd6sbbLbY4CvUbGM"": 0.00143001, ""3BDb23DSMSZGsZfZtwZxtYsiqQmWDwc8Du"": 0.00142983, ""3Nyg1nZb2V3k85Ha2vF9GfDf4SEy1mNqDQ"": 0.00142905, ""3R2cD86oQig9gYJWQf9dLsMAeFHJU9aF2k"": 0.00142896, ""32msD7kQVN2HmEzAL2q3L3Qc1Hd42mSaQf"": 0.00142542, ""39QdRrBTjtaSZa5fUeJ877JGb8rpydaT7X"": 0.00142536, ""33Y2aHbV37GRqAsvL1FL15UrGEvs3TkMJ1"": 0.00136799, ""33Jr5qURfUAu5DxS3Qy7oNVsxHYYiRKtMh"": 0.00142464, ""3KLASRCJaL8B3WAvgLu8MS2DPwq1rdAiKx"": 0.00142443, ""3JJH8vu9VS7m7JQqveq5EChqvH4mamdJzB"": 0.00142132, ""3Qx7uyPEjSAKuHCEL3a1FysSjgdTkhycNp"": 0.00142, ""3JHfmgHPDBc5DhfZgkq4s5Yiepbuas2yPY"": 0.00142, ""3PhvmYSTebzfiaJ2iWxq86kRbhMMFbPiJ1"": 0.00141971, ""3AH7UxQ6T7BAWrtNL7VtaioicCsE7b72EH"": 0.00141813, ""34ipduPNKjt5qyQmZw3WxHDdPYwPSxUf6S"": 0.0014177, ""3DskWUXXCrf1FJMnyaa2ksQTDfBrCYmGiH"": 0.00141622, ""3PVtW9knnscLiHATL9WSwrSXQ9nMh7gooB"": 0.00141552, ""34jaLKcveHmwvfEQ9ghfuSVygXk6JDD2jM"": 0.00141544, ""35RHGnqghapfDHYan2rNNtNNXdbF9MixWz"": 0.0014154, ""39c87sXgbP4jjj3pbxJjqvHRWL93Ncj5Ne"": 0.00141501, ""32Ho9f7fofvWtcW2geH3qeHCaKo3VCMkPg"": 0.00141426, ""3FN3GfXDe1WjcdfFaTFeE7HFFpqUwchJ9w"": 0.0014131, ""3FNuWm6ACbyKvjGMWCvibQT1v71tcuMi9E"": 0.0014128, ""3QnDmkguLzSkfCKrYmrotfUrpQoynUARjd"": 0.00141277, ""3K9TtZvqfHScZBom4tMVwVqMDjp5P6yg1A"": 0.00141259, ""3QZ4CNpHSWMnG4P7LzX72gxHrQFpDr4Etx"": 0.00141175, ""3L5TEAxP5D1vtYJKpqaVMuDYUMwm46SpCs"": 0.00141139, ""3QxwoEweSNLRcL25yWNLdhMHuTFgJzrLX4"": 0.00140953, ""3QX2dvbFszkazstPp9tF86svV43gK3jVCs"": 0.00140595, ""3HD3APQThcxdiQKwafqZAchA2nur2HLBAg"": 0.00140525, ""3BmCSsvN5k9QUf67YbKiniqCBuEwG9PjXQ"": 0.00140303, ""3KiCYfnC26a29WEV64sRWzSAZoMsopyX8b"": 0.00139223, ""3NpJA4chHtXn2Q8BH5etgGZ7sXqFLZMjNV"": 0.00139201, ""3BXvh746iU4gR6N95aEVetMwhTFGRusyQB"": 0.00139134, ""3PN5j1HcRZ7xXUc3uumY1cj7xePcmRMtps"": 0.00138738, ""3AfyFFcCijPPVQZLhYf3mGvvueruDDwajm"": 0.00138523, ""3MhqXGgS9WvXm67R7WL3jytEZPhFeMG2u2"": 0.00138289, ""33oR9UDcJa3hQckYUFWgenh14Bgq7QTWfD"": 0.00137749, ""3KbxdCrju6GcKc8dQf5ak2Rj4B9G3exfnP"": 0.00137323, ""36pnFM4uBVV6RYNtppyHRJ15xMJhiFYsS9"": 0.00137321, ""3LGLDRwHburVkgvJygbQRc3n4i8VstyGhy"": 0.00137212, ""3FXnWgn6EQEUQkHMAygGY6MrTWb3NZRJsH"": 0.00137054, ""3K6Spbzcvsw7HcCFiN7YLbSqrBhXSiTGeC"": 0.00136987, ""3C7bt5fgnxjpWETd8UFXNyGL7VkSbUGZbK"": 0.00136942, ""3KVWmNmXMo5R3LfXw1nMzMGYheKBe2cN7g"": 0.00136867, ""37xY8x8XjuCUhraWedDANfLrZq62Ef4wrS"": 0.00136406, ""3P6px5LpHzEU9XALMhCoCQxsNuDGnatw34"": 0.0013595, ""3BTXXbtunVPqgFKzr2Tj5tz4jjcbfiHqem"": 0.00135852, ""3MRw4hEb5DFJx9gdE8rkjqNJ1Hj6u3WyWv"": 0.00135817, ""3HF8YtK8SZYxvu79HW1hGSGd5SJzL6bQBG"": 0.00135791, ""3CEvU22ubczBBdv3aHRYd6wbhnqrrFBHYn"": 0.00135761, ""3GX5QdCtCCjQk9BUiFPFrkxiWEJHkPjRbp"": 0.00135744, ""32cKbnFscbSRxH1Tz4Ac2GWEQwYZ4pgzj6"": 0.00135656, ""3A59htqfoQ9SKuf7Rc8if9M7hC4VtPbYYo"": 0.00135612, ""379CqrAMrgtqMC7ZfTCvitRojPfaYznRxS"": 0.00135592, ""37wcBv8Uzqak8tm99KHWnimNzFCNtZ39C2"": 0.00135018, ""3Kym5ccBfv5pmLJ5e2S7aiAHZUTjHjGQyb"": 0.00134899, ""3J4UGY8owKSpbH5aDkUCkCcZrfetfw1oaw"": 0.00134794, ""3BGhXvKn4A2gxYfPREfemjVfgzR1H8Z3Yk"": 0.00134776, ""3BU4AUeuqGzKAyZev77fiECachTNKpdSE4"": 0.00134746, ""3DE8Xi3FBQHExSSgWcVKDEXh2axAUnTJvq"": 0.00134629, ""39YqELvNhVqtqSVnFQ9eTt6CJYNu9Y6GJB"": 0.00134623, ""3DpuMNMJjXMR8C9sS2mEej8TkRedsdNubJ"": 0.00134504, ""3CMG7FW3ciUj12ZAcWm5cjYSQez6x4MSGV"": 0.0013442, ""3MsB2G9u2cafHeG4RfmCBSYxdPyGNjcrH8"": 0.00134375}","{""3LQaaG6t16oQS287jVrf9RDtKa7p6iycEY"": 0.0109, ""bc1qaad67kkffvnuqe0q3vsldcncc5e5zpg2vjhe9m"": 0.20470046}",False
1711807445,0.24004296,95,2,"{""3NRhXPz5KGdQZQFdvVz2pbxCQi67SG4zSu"": 0.02601, ""3CHdAQchCZmgTqK7mQWEGjP4CWvhqYfeRm"": 0.013091, ""3Q18537YX3kZ41LhzFvMN5dGJoV7bmk7D7"": 0.01196488, ""3KevnS5MAiASctf8pejBpAcdstt3uBjSdv"": 0.01010328, ""3PiryFsR5fgntTWf8u9qwdAhZWwTGuWFMp"": 0.00578536, ""3QmH5949pK5BCn2qvj5jbKcz9sFeLXuwDX"": 0.00447456, ""3HkL2LBk6L7pWopHaU4yPNW86jH7VQUMNE"": 0.00167726, ""3AjDgDdABDz4QK4r1qYgq6o5FCv1oS8L64"": 0.0035613, ""34quFFcWupxZvCaLg6mB6hAsy1VHCxjjfa"": 0.0033591, ""3C4F6cK2SLgq4G4WssddKDBN3jfRq7kikA"": 0.00308882, ""3A3o9ZS4vKFBJAK2hDxcFhxJjZ6t2bNzvt"": 0.00283197, ""3Kym5ccBfv5pmLJ5e2S7aiAHZUTjHjGQyb"": 0.00272295, ""3FTYCQhuZHE9wD6PdrvvNQfW5YVB4qifjK"": 0.00263968, ""35VetGH9uVqcBTeR9yWsGZDcWc81jYcJLd"": 0.0024248, ""3CjcTdf7cLNceXeXgerYTGxoETjXmoRG1m"": 0.00224022, ""3HGoh3oZrvGosknwqZ1nEMPiFA6w9FG9b9"": 0.0021013, ""3D2DzfPdSGWP4pV8DHQUPze5Tg9QE2WJts"": 0.00202348, ""31qVeFMJBT8cJ92WnGaWz3RdoWuncEhr9w"": 0.00192193, ""336W2wBVgZHbiMyAzQ9YaRvFANbw74zKiZ"": 0.00191332, ""3J8P68nvR5YTVEKBa6hmnJD9zChzEYrBxf"": 0.00190203, ""3Ec4veCMuTqdfpktkWLSsdCWM4S1G81jzP"": 0.00189739, ""3QXKXCV34vQn1RWHBvVoDXqyy2qTyL4ydN"": 0.00189625, ""3Ag1wqBn558jvi5qFng3nkVM8NJ7sCnhvK"": 0.00189129, ""3Aj4NxjRxV9FZaqF31wZb3qhLPSNyWmqer"": 0.00188484, ""3QsQrHSp1B5JtLHmPW4xiCAFffJJr3kMXW"": 0.00187214, ""3DDjmzqJVhyhiRB8xjhx67oeJpMPngCKZi"": 0.00187, ""3HCMN3wqfvMFWCM9tZBrEyeYDkKQswGSjm"": 0.00186974, ""366uZ5Gn2FKd2Z1eV8ie6cuThWTn32irKP"": 0.00186703, ""3Fr7MNhrqUv6MyKhCiCwpggU3heK7kM5tS"": 0.00185306, ""3DerfxP3rVS7s5xw2Sx95v14rFe9Lh2vLB"": 0.0018513, ""3EYgff9TQfPqVDVhme9RMwswRJNjZ4RXjd"": 0.00173819, ""3DfqFhKEqCf7zL5hfZxnxDAjhfoCSHSGAN"": 0.00184354, ""34nznEmg7qpfbU5vCyEiXxLp53ZDwFxspF"": 0.001833, ""32M4ecc2G9oHb6dLMxMerbQ9hg6bmzGyVc"": 0.0018246, ""3BqWjhzc2hHRjMYAXFv5XBbEwwLmFngzkL"": 0.0018, ""34gYDUiiWUQVDkxBJXS9hMDL8jJPLxRtWG"": 0.00179005, ""39oFBtNXZaKnBq7NjdT2Nt1cwqxvwLW25z"": 0.00178669, ""34QFtLJQLWFs15h4i58JZL97Q8xtH6LLss"": 0.0017804, ""3GX5QdCtCCjQk9BUiFPFrkxiWEJHkPjRbp"": 0.00177187, ""3EC6XdBj8wDvgFPpkbWp1kU6PeqV7h19X3"": 0.00176723, ""39nskJmBnuQP1sAY6NTgouJXZoUzi9CF3C"": 0.00176615, ""33Y2aHbV37GRqAsvL1FL15UrGEvs3TkMJ1"": 0.00176608, ""34LBwnRwzTiT9Mu8qkxwu2XyArKV4KvTud"": 0.00176507, ""33waQCnbDjegfUmgBsF9QTHQB9wqEUbcAC"": 0.001748, ""3P91meEjmhDFjtpK449RKxT87KPzrz2xyD"": 0.0017434, ""33g6MWR8sfEfzN9mjgpHNp9VZbVLh9RHcZ"": 0.00174306, ""33J1sqFMjfg3Nk7CpUoZ8exwX9jz6qpdKU"": 0.00174256, ""38fCJEHSLcum8EQoohW65GgkJgP64RkfLB"": 0.00172834, ""3962U2GFowgnawEJAZUYBce12iZ1vtojQP"": 0.00172386, ""3QDVX9W83LzMzLuyuNzo4poh6AegZb2StR"": 0.00172, ""3N94rt4SgVkBZfdBnCmAKny2w7t4Q3r89u"": 0.00171535, ""3CBMp94aPioeuasFipzPfp6dWrg8NW5Bo9"": 0.00171366, ""33rovvSKRggH1LJqAuwZqexmDsAYdedJmt"": 0.00169942, ""3HeukZ6qrTHMErejT9ZwPoUnMLCny9ZUJ7"": 0.00169772, ""3PNhSKs7TvG9xu15MyCCmy8qzsK4B9Dj56"": 0.00169672, ""3AQgTMTjorS2S8oQCcvs6h2EDL2hb4nHhq"": 0.00169343, ""3NahhtqNESgKzaqDUMz93YPDWS99CgxqTi"": 0.00168442, ""3CVUwrkGXvXCnQ8x9dmb3TFcn7uzf2qGbE"": 0.00167993, ""3BZKESgXuQDfSUy1tTWKsv5fngBjeay2uH"": 0.00167718, ""3FzbgJ1oYdhcmV2681RpiB5vxRunAkn3nL"": 0.00167638, ""3NY6pHbayA56JY5kVZ2XTN1oY4EkyUg7wo"": 0.00167133, ""3N34WcqEvM1zjWwzKJQJTjh2TLwKZhEiJD"": 0.00166616, ""3NRSAZHEvkija5WoFkTdjbtEFojMDNF33r"": 0.00165158, ""34CyGzECfskLSPFhQ2JYLcmtUsrrXwFXqL"": 0.00164573, ""3QudHLrRcHhWTZ1LDwB1UnijxFgJEiB59u"": 0.00164377, ""3PFQTcYGyPKmU7g6D2fwQ6u2VnWqgqYKGB"": 0.00162326, ""3LnFEYAojdcaaTtZtgMS5ELc2BLDn6f9EF"": 0.00161695, ""36hjvQQWetzgsQosK8LA7y1j4KYmKY8x61"": 0.00160735, ""3NLQtPdTvWQpKkPpokDpNttBS3Wh4qctqY"": 0.00151151, ""32xokcjHeBA4kLa5vyqTXveSAnZDvgDCc7"": 0.00160132, ""3G6LHc9kjwteGyeWce6ubk71juzA7GgqD9"": 0.00159485, ""3GcitA36mRnUaB4tpLemaDiq8h4tVixym4"": 0.00158651, ""3JYDNENQSh3FLybi4ekXopoKGexm7DN12s"": 0.00158343, ""331dk9y8avBDzaZxBaYNF6Ugj2XD8fExCF"": 0.00157115, ""3PsD5r6a5CMfqfq5f85f7gFnBYt2A1DPYt"": 0.00156834, ""3JywExKanbE8aowAzirUBwmtiPBeCi9RPH"": 0.00156689, ""3Qd4rqaNFhfj8wiYE6dWnZkYUWPQxqgYv5"": 0.00149222, ""33VH6fL9QtXJdybfoiKHhryQVtCj5sJMCy"": 0.00156256, ""3Ha95ULX4vbpFzz2DnCDRR47w3BoyiG8Dt"": 0.00156017, ""3KLuPFZvPYdAjBPQJQu1G3UVy1dinjYZ54"": 0.00155514, ""3QeqXgPFynkbyrwJoSGvZUwxq7k7PfUdjk"": 0.00154647, ""33XERWRjCHn1NfombbV7RKy8K1Ys9EF4WW"": 0.00153675, ""39V8r1J74Tv7dtZJjXVXsuFxx5VYGY8ivt"": 0.00151799, ""3D8f8w1UNaVtBQLSbU2j6rJASrHZrYaf1m"": 0.00151459, ""3Bok83mJpH93nmMzHpAeWLstZnBLF68ZZB"": 0.00150138, ""327sHFdKBydz1xcVd8t4qm2gpvrKXWd57j"": 0.00149, ""3FDxNPjNBUKafKU6WQq3n1CDn4ykwdXxtZ"": 0.0015, ""3HhpeZBLuGCQXQ5vDnzEtNV5hhQwx5iRX4"": 0.00149759, ""3Nh46jH3oatmp7sdnL78QqJBDyYXxRJtb8"": 0.00149361, ""3McvbgUKDLYw8J9nbbw3sQntooXXCFa4Ef"": 0.00148983, ""3E6BBLw6TSDg5XpmJaTomy6nc2D8k1893p"": 0.00148511, ""35mmQBYfHsFVvJfVm6G5ZriporUktZ3jVe"": 0.00148337, ""3GGMNpGkJNhmBLkox5k7uDYjCib1X3UaPL"": 0.00147681, ""38SCt9njHDgkVnqaNjwGQybRFQWkcE1tSN"": 0.0014679, ""331GTD3Zgc5beHAhDzPSE2xX4wyuc3a9DT"": 0.00146282}","{""1BuR2hjcpeMCBqiD8KHNkS74dz5bEzDMDR"": 0.00333, ""bc1qaad67kkffvnuqe0q3vsldcncc5e5zpg2vjhe9m"": 0.23671296}",False
1711808287,0.00028325999999999997,1,2,"{""bc1pz3w08cs69ggedrlfu2l45g3twj3acpxf2c93c7jr4euyl77mn62spwmcv9"": 0.00031882}","{""bc1pz3w08cs69ggedrlfu2l45g3twj3acpxf2c93c7jr4euyl77mn62spwmcv9"": 0.0002778, ""bc1pfem0sfxszukaf28pljrrdc4p4t23hqpzygwpjjuf0cmlnd69qv3sqgln5m"": 5.46e-06}",False
1711808226,0.00168334,1,2,"{""bc1qzuf522rkxs4ckk6m9d9vs8eytm9t0mv7e92p5r"": 0.0017079}","{""bc1q898a378a0f4l34qtn6lgu5nns9dd6kntrz5jgu"": 0.00061272, ""bc1qeka232s206c5xehmkfuy24z95trx8s8wq58c28"": 0.00107062}",False
1711807520,0.07347946,1,2,"{""bc1q8hsz8t99s24z2nykwpugjl8ryt8ftp0mc4k0lg"": 0.073504}","{""bc1qh3a7jewpl3wsqj8sqf49frumsxgr6nmc0s8ezs"": 0.069918, ""bc1qrnkht05cxzgsn8qxvdrl3l2w7lstr3crge2za7"": 0.00356146}",False
1711807873,0.07111374999999999,1,3,"{""bc1qkwkw2jk8nc9rfzjy0ekfte8dx08tmz2qeanmm0"": 0.001}","{""bc1qtu66zfqxj6pam6e0zunwnggh87f5pjr7vdr5cd"": 0.0705, ""bc1qldapsh7yws52nxfvp8msc6kag7jury3rxrw4dm"": 0.0003, ""bc1qkwkw2jk8nc9rfzjy0ekfte8dx08tmz2qeanmm0"": 0.00031375}",False
1711808123,2.21263146,1,2,"{""bc1qfrup2nkcw77y07atch5pmw6acwzfqnhj7v7y0u"": 2.21265599}","{""bc1qhcm6kwk83z2a4h48x8gnrucrrzmtmx7dfhz44d"": 0.001, ""bc1qfrup2nkcw77y07atch5pmw6acwzfqnhj7v7y0u"": 2.21163146}",False
1711807306,0.00360685,1,2,"{""13YkoEUXDG98QS1WBvW4CzPZJbSLbMt1fc"": 0.00364753}","{""bc1pam4wksrd64qqhazswpzqwf39l85qg2njhpp4d6fugj68gj3g4xps07k735"": 0.00285062, ""1QKkf6NMpvnCtt86bS84KtbUYxeVCo6csM"": 0.00075623}",False
1711807828,0.039507429999999996,1,2,"{""bc1qfh4tawc88uqz03v06ekwr2grl4c6wjyx98ua6h"": 0.02768648}","{""bc1qhal0a2ywtd5qt97zfc2mmjwelxwlshgj85lpc6"": 0.03790241, ""bc1qfh4tawc88uqz03v06ekwr2grl4c6wjyx98ua6h"": 0.00160502}",False
